Date,confirmationtime7trx
2020/07/13,-0.12
2020/07/14,0.105
2020/07/15,0.379
2020/07/16,0.65
2020/07/17,1.133
2020/07/18,1.413
2020/07/19,1.524
2020/07/20,1.395
2020/07/21,1.374
2020/07/22,1.14
2020/07/23,0.931
2020/07/24,0.499
2020/07/25,0.22
2020/07/26,-0.111
2020/07/27,-0.329
2020/07/28,-0.421
2020/07/29,-0.47
2020/07/30,-0.341
2020/07/31,-0.345
2020/08/01,-0.229
2020/08/02,-0.123
2020/08/03,-0.241
2020/08/04,-0.271
2020/08/05,-0.061
2020/08/06,-0.084
2020/08/07,-0.163
2020/08/08,-0.145
2020/08/09,-0.231
2020/08/10,-0.142
2020/08/11,-0.173
2020/08/12,-0.276
2020/08/13,-0.291
2020/08/14,-0.448
2020/08/15,-0.538
2020/08/16,-0.539
2020/08/17,-0.165
2020/08/18,0.116
2020/08/19,0.334
2020/08/20,0.394
2020/08/21,0.279
2020/08/22,0.313
2020/08/23,0.174
2020/08/24,0.059
2020/08/25,0.223
2020/08/26,0.299
2020/08/27,0.482
2020/08/28,0.306
2020/08/29,0.166
2020/08/30,0.291
2020/08/31,0.23
2020/09/01,0.06
2020/09/02,-0.03
2020/09/03,0.109
2020/09/04,0.244
2020/09/05,0.281
2020/09/06,0.172
2020/09/07,-0.194
2020/09/08,-0.447
2020/09/09,-0.548
2020/09/10,-0.648
2020/09/11,-0.516
2020/09/12,-0.605
2020/09/13,-0.701
2020/09/14,-0.889
2020/09/15,-0.908
2020/09/16,-0.827
2020/09/17,-0.9
2020/09/18,-0.911
2020/09/19,-0.724
2020/09/20,-0.386
2020/09/21,-0.065
2020/09/22,0.407
2020/09/23,0.687
2020/09/24,0.89
2020/09/25,0.682
2020/09/26,0.507
2020/09/27,0.344
2020/09/28,0.483
2020/09/29,0.563
2020/09/30,0.436
2020/10/01,0.621
2020/10/02,0.731
2020/10/03,0.611
2020/10/04,0.341
2020/10/05,0.23
2020/10/06,0.324
2020/10/07,0.241
2020/10/08,-0.007
2020/10/09,-0.09
2020/10/10,-0.1
2020/10/11,-0.043
2020/10/12,-0.063
2020/10/13,-0.266
2020/10/14,-0.357
2020/10/15,-0.4
2020/10/16,-0.45
2020/10/17,-0.508
2020/10/18,-0.1
2020/10/19,0.367
2020/10/20,0.535
2020/10/21,0.712
2020/10/22,0.763
2020/10/23,0.815
2020/10/24,0.611
2020/10/25,0.761
2020/10/26,1.139
2020/10/27,1.744
2020/10/28,2.277
2020/10/29,2.483
2020/10/30,2.424
2020/10/31,2.197
2020/11/01,1.74
2020/11/02,1.726
2020/11/03,1.22
2020/11/04,0.425
2020/11/05,-0.273
2020/11/06,-0.875
2020/11/07,-1.28
2020/11/08,-1.451
2020/11/09,-1.831
2020/11/10,-1.956
2020/11/11,-1.924
2020/11/12,-1.912
2020/11/13,-1.69
2020/11/14,-1.412
2020/11/15,-1.21
2020/11/16,-1.143
2020/11/17,-1.104
2020/11/18,-1.168
2020/11/19,-0.941
2020/11/20,-0.911
2020/11/21,-0.967
2020/11/22,-1.077
2020/11/23,-0.935
2020/11/24,-0.558
2020/11/25,-0.342
2020/11/26,-0.172
2020/11/27,-0.087
2020/11/28,-0.05
2020/11/29,0.003
2020/11/30,0.576
2020/12/01,0.723
2020/12/02,0.905
2020/12/03,0.761
2020/12/04,0.628
2020/12/05,0.511
2020/12/06,0.504
2020/12/07,0.38
2020/12/08,0.283
2020/12/09,0.266
2020/12/10,0.393
2020/12/11,0.452
2020/12/12,0.541
2020/12/13,0.358
2020/12/14,0.194
2020/12/15,0.116
2020/12/16,0.051
2020/12/17,0.168
2020/12/18,0.036
2020/12/19,-0.19
2020/12/20,-0.354
2020/12/21,-0.298
2020/12/22,-0.234
2020/12/23,-0.283
2020/12/24,-0.046
2020/12/25,0.055
2020/12/26,0.16
2020/12/27,0.126
2020/12/28,-0.075
2020/12/29,-0.241
2020/12/30,-0.535
2020/12/31,-0.785
2021/01/01,-0.812
2021/01/02,-0.747
2021/01/03,-0.709
2021/01/04,-0.804
2021/01/05,-0.795
2021/01/06,-0.899
2021/01/07,-0.953
2021/01/08,-0.77
2021/01/09,-0.393
2021/01/10,-0.205
2021/01/11,-0.073
2021/01/12,0.079
2021/01/13,0.171
2021/01/14,0.274
2021/01/15,0.277
2021/01/16,0.317
2021/01/17,0.534
2021/01/18,0.631
2021/01/19,0.608
2021/01/20,0.619
2021/01/21,0.788
2021/01/22,0.826
2021/01/23,0.632
2021/01/24,0.545
2021/01/25,0.496
2021/01/26,0.249
2021/01/27,0.145
2021/01/28,0.081
2021/01/29,-0.029
2021/01/30,0.034
2021/01/31,0.067
2021/02/01,0.413
2021/02/02,0.404
2021/02/03,0.272
2021/02/04,0.013
2021/02/05,-0.335
2021/02/06,-0.579
2021/02/07,-0.707
2021/02/08,-0.81
2021/02/09,-0.688
2021/02/10,-0.475
2021/02/11,-0.072
2021/02/12,0.185
2021/02/13,0.18
2021/02/14,0.152
2021/02/15,0.076
2021/02/16,0.38
2021/02/17,0.553
2021/02/18,0.646
2021/02/19,0.506
2021/02/20,0.356
2021/02/21,0.275
2021/02/22,0.326
2021/02/23,0.499
2021/02/24,0.333
2021/02/25,0.074
2021/02/26,-0.01
2021/02/27,-0.191
2021/02/28,-0.101
2021/03/01,0.105
2021/03/02,0.169
2021/03/03,0.07
2021/03/04,0.19
2021/03/05,0.136
2021/03/06,-0.014
2021/03/07,-0.121
2021/03/08,-0.28
2021/03/09,-0.278
2021/03/10,-0.301
2021/03/11,-0.132
2021/03/12,-0.11
2021/03/13,-0.079
2021/03/14,-0.187
2021/03/15,-0.247
2021/03/16,-0.285
2021/03/17,-0.158
2021/03/18,-0.153
2021/03/19,-0.159
2021/03/20,-0.224
2021/03/21,-0.322
2021/03/22,-0.364
2021/03/23,-0.465
2021/03/24,-0.485
2021/03/25,-0.479
2021/03/26,-0.257
2021/03/27,-0.219
2021/03/28,-0.263
2021/03/29,-0.253
2021/03/30,-0.164
2021/03/31,-0.166
2021/04/01,-0.079
2021/04/02,0.091
2021/04/03,0.383
2021/04/04,0.489
2021/04/05,0.39
2021/04/06,0.339
2021/04/07,0.178
2021/04/08,0.246
2021/04/09,0.192
2021/04/10,0.043
2021/04/11,-0.001
2021/04/12,0.017
2021/04/13,0.08
2021/04/14,0.236
2021/04/15,0.035
2021/04/16,0.61
2021/04/17,1.695
2021/04/18,2.104
2021/04/19,2.62
2021/04/20,2.493
2021/04/21,2.532
2021/04/22,1.986
2021/04/23,1.359
2021/04/24,0.683
2021/04/25,0.121
2021/04/26,0.019
2021/04/27,-0.214
2021/04/28,-0.463
2021/04/29,-0.449
2021/04/30,-0.573
2021/05/01,-0.671
2021/05/02,-1.092
2021/05/03,-1.528
2021/05/04,-1.919
2021/05/05,-2.038
2021/05/06,-2.095
2021/05/07,-2.105
2021/05/08,-2.057
2021/05/09,-2.071
2021/05/10,-2.042
2021/05/11,-1.91
2021/05/12,-1.723
2021/05/13,-1.416
2021/05/14,-0.766
2021/05/15,0.117
2021/05/16,0.816
2021/05/17,1.474
2021/05/18,2.397
2021/05/19,2.722
2021/05/20,2.916
2021/05/21,3.001
2021/05/22,2.865
2021/05/23,2.568
2021/05/24,2.119
2021/05/25,1.692
2021/05/26,1.332
2021/05/27,1.105
2021/05/28,0.922
2021/05/29,0.815
2021/05/30,0.418
2021/05/31,-0.012
2021/06/01,-0.4
2021/06/02,-0.903
2021/06/03,-1.22
2021/06/04,-1.231
2021/06/05,-1.089
2021/06/06,-1.079
2021/06/07,-0.94
2021/06/08,-0.916
2021/06/09,-0.679
2021/06/10,-0.262
2021/06/11,0.393
2021/06/12,0.626
2021/06/13,0.635
2021/06/14,0.503
2021/06/15,0.374
2021/06/16,0.362
2021/06/17,0.306
2021/06/18,0.31
2021/06/19,0.668
2021/06/20,1.064
2021/06/21,1.39
2021/06/22,1.892
2021/06/23,2.129
2021/06/24,2.106
2021/06/25,1.867
2021/06/26,1.942
2021/06/27,3.159
2021/06/28,3.495
2021/06/29,3.316
2021/06/30,2.954
2021/07/01,2.387
2021/07/02,1.906
2021/07/03,1.023
2021/07/04,0.231
2021/07/05,-0.573
2021/07/06,-1.339
2021/07/07,-1.804
2021/07/08,-2.197
2021/07/09,-2.41
2021/07/10,-2.715
2021/07/11,-2.697
2021/07/12,-2.507
2021/07/13,-2.332
2021/07/14,-2.421
2021/07/15,-2.237
2021/07/16,-2.136
2021/07/17,-1.998
2021/07/18,-1.844
2021/07/19,-1.892
2021/07/20,-1.529
2021/07/21,-1.279
2021/07/22,-1.172
2021/07/23,-0.944
2021/07/24,-0.877
2021/07/25,-0.869
2021/07/26,-0.846
2021/07/27,-0.981
2021/07/28,-1.043
2021/07/29,-1.076
2021/07/30,-1.128
2021/07/31,-1.095
2021/08/01,-0.976
2021/08/02,-0.705
2021/08/03,-0.651
2021/08/04,-0.35
2021/08/05,-0.246
2021/08/06,-0.228
2021/08/07,-0.319
2021/08/08,-0.355
2021/08/09,-0.298
2021/08/10,-0.329
2021/08/11,-0.209
2021/08/12,-0.084
2021/08/13,0.127
2021/08/14,0.11
2021/08/15,-0.147
2021/08/16,-0.291
2021/08/17,-0.457
2021/08/18,-0.212
2021/08/19,-0.049
2021/08/20,-0.005
2021/08/21,-0.109
2021/08/22,-0.204
2021/08/23,-0.529
2021/08/24,-0.547
2021/08/25,-0.481
2021/08/26,-0.234
2021/08/27,0.058
2021/08/28,0.381
2021/08/29,0.489
2021/08/30,0.728
2021/08/31,0.856
2021/09/01,0.989
2021/09/02,0.942
2021/09/03,0.825
2021/09/04,0.613
2021/09/05,0.303
2021/09/06,-0.07
2021/09/07,-0.242
2021/09/08,-0.179
2021/09/09,0.036
2021/09/10,0.295
2021/09/11,0.385
2021/09/12,0.395
2021/09/13,0.243
2021/09/14,-0.034
2021/09/15,-0.067
2021/09/16,0.082
2021/09/17,0.155
2021/09/18,0.1
2021/09/19,-0.048
2021/09/20,-0.248
2021/09/21,0.039
2021/09/22,0.331
2021/09/23,0.246
2021/09/24,0.175
2021/09/25,0.162
2021/09/26,0.23
2021/09/27,0.146
2021/09/28,0.039
2021/09/29,0.195
2021/09/30,0.009
2021/10/01,0.007
2021/10/02,-0.337
2021/10/03,-0.459
2021/10/04,-0.519
2021/10/05,-0.61
2021/10/06,-0.331
2021/10/07,-0.059
2021/10/08,0.461
2021/10/09,0.601
2021/10/10,0.464
2021/10/11,0.355
2021/10/12,0.411
2021/10/13,0.166
2021/10/14,0.147
2021/10/15,0.177
2021/10/16,0.317
2021/10/17,0.186
2021/10/18,0.076
2021/10/19,-0.08
2021/10/20,-0.17
2021/10/21,-0.206
2021/10/22,-0.307
2021/10/23,-0.287
2021/10/24,-0.296
2021/10/25,-0.552
2021/10/26,-0.595
2021/10/27,-0.602
2021/10/28,-0.543
2021/10/29,-0.619
2021/10/30,-0.59
2021/10/31,-0.334
2021/11/01,-0.119
2021/11/02,-0.056
2021/11/03,-0.094
2021/11/04,0.019
2021/11/05,0.049
2021/11/06,0.048
2021/11/07,0.044
2021/11/08,0.247
2021/11/09,0.302
2021/11/10,0.314
2021/11/11,0.21
2021/11/12,0.239
2021/11/13,0.197
2021/11/14,0.088
2021/11/15,0.027
2021/11/16,0.006
2021/11/17,0.015
2021/11/18,0.09
2021/11/19,0.263
2021/11/20,0.351
2021/11/21,0.542
2021/11/22,0.624
2021/11/23,0.748
2021/11/24,0.579
2021/11/25,0.61
2021/11/26,0.682
2021/11/27,0.616
2021/11/28,0.54
2021/11/29,0.417
2021/11/30,0.393
2021/12/01,0.371
2021/12/02,0.16
2021/12/03,-0.207
2021/12/04,-0.473
2021/12/05,-0.742
2021/12/06,-1.011
2021/12/07,-1.075
2021/12/08,-1.147
2021/12/09,-1.154
2021/12/10,-1.052
2021/12/11,-0.851
2021/12/12,-0.501
2021/12/13,-0.143
